0,1,2,3,4,5,6
sj_f245c8845aed38e3,"Data Analyst International Internal Auditing (m/w/d)
- job post",ALDI SÜD,,,"Filiale: Mülheim an der Ruhr, Mintarder Straße 36-40 | Beginn: nach Vereinbarung | Wöchentliche Arbeitszeit: Vollzeit
Eine effiziente und zukunftsorientierte Unternehmensführung verlangt eine nachhaltige Sicherung des Unternehmenserfolges. Das International Internal Auditing (IIA) ist ein wesentlicher Aufgabenträger dieser unternehmerischen Funktion und unterstützt die Unternehmensleitung durch umfangreiche, internationale Audits. Als Data Analyst International Internal Auditing (m/w/d) unterstützt Du durch die Bereitstellung und Analyse relevanter Daten bei der Prüfung und Kontrolle von Geschäftsprozessen. Werde Teil unseres international agierenden Expert:innenteams und steuere somit die Zukunft von ALDI SÜD.
FÜR MICH – DAS BIETET ALDI SÜD
Mobile Working und flexible Arbeitszeiten
Umfangreiche und individuelle Weiterbildung
Internationale Projekte
Eigenverantwortliches Arbeiten mit Gestaltungsmöglichkeiten
Corporate Benefits (z.B. Fahrradleasing)
Attraktives Gehalt zzgl. Urlaubs- und Weihnachtsgeld
FÜR UNS – DAS SIND IHRE AUFGABEN
Umfassende Unterstützung der Fachbereiche bei allen Anforderungen in Bezug auf angefragte Datenanalysen
Auswertung und Analyse von Datenbanken, Stammdaten und dahinterliegenden Prozessen
Technische Aufbereitung, Bereinigung und Modellierung von Daten sowie Entwicklung der Datenvisualisierung
Testmanagement in Bezug auf erstellte Datenanalysen
Dokumentation von Analyseergebnissen für die Fachbereiche
Kontinuierliche Weiterentwicklung des deskriptiven Datenanalyseportfolios
FÜR MORGEN – DAS BRINGEN SIE MIT, UM GEMEINSAM DIE ZUKUNFT ZU GESTALTEN
Abgeschlossenes Studium mit informationstechnischem, naturwissenschaftlichem Schwerpunkt oder Wirtschaftswissenschaften mit entsprechender Vertiefung
Erste Berufserfahrung als Business Analyst:in oder Data Analyst:in von Vorteil
Erfahrungen in der Verarbeitung von Daten und im Umgang mit SQL-Datenbanken
Expertise in der Anwendung von BI-Tools insbesondere Tableau
Analytisches Denkvermögen, technische Affinität sowie eine schnelle Auffassungsgabe
Begeisterungsfähigkeit für neue und vielfältige Themen
Sehr gute Deutsch- und Englischkenntnisse
Unabhängig von den Texten und Bildern in unseren Recruiting-Materialien betonen wir, dass bei ALDI SÜD alle Menschen gleichermaßen willkommen sind.",27Dec2021-11:45:23
sj_d7d8fb5f63fae446,"BI-Analyst / Data Engineer (m/w/d)
- job post",ante-Gruppe,,,"Wir sind eines der größten Unternehmen in der europäischen Holzindustrie und seit mehr als 90 Jahren in Familienbesitz. „Wir“ – das sind mehr als 1200 Kolleginnen und Kollegen an sechs Standorten in Deutschland und Polen. Unsere Produkte leisten einen aktiven Beitrag zum Umwelt- und Klimaschutz. Das heißt, wir verarbeiten ausschließlich Holz aus nachhaltiger Forstwirtschaft und nutzen diesen wertvollen Rohstoff zu 100 Prozent. Aus dem geschnittenen Holz entstehen hochwertige Bauprodukte, aus Spänen Pellets und auch die Rinde wird zur umweltfreundlichen Energieerzeugung genutzt.
Wir reden nicht nur über Nachhaltigkeit – wir leben sie. Tag für Tag.
Wir suchen zur Verstärkung unseres Teams am Standort Somplar eine/n:
BI-Analyst / Data Engineer (m/w/d)
Deine Aufgaben:
Kompetenter Ansprechpartner in den Bereichen Datenbewirtschaftung und Datenmodellierung
Betreuen und Ausbauen unserer BI - Infrastruktur
Identifikation und Anbindung von neuen Datenquellen
Optimierung der Datenbank, SQL-Abfragen und den vorhandenen ETL Prozessen
Kompetenter Ansprechpartner in den Bereichen Datenbewirtschaftung und Datenmodellierung
Konzeption, Erstellung und Validierung nutzerfreundlicher Dashboards mit Hilfe von Datenvisualisierungstools
Dein Profil:
Abgeschlossenes Studium der (Wirtschafts-) Informatik oder eine abgeschlossene technische Ausbildung z.B. Fachinformatiker Systemintegration mit Affinität zu BI
Erfahrung im Umgang mit Datenbanken (SQL, Programmierung), Cubeware, Power BI, MS Analysis Services
Erfahrung in multidimensionaler Datenmodellierung
Gutes Verständnis für betriebswirtschaftliche Zusammenhänge
Interesse an neuen Technologien wie z.B. „Machine Learning / Data Mining“ oder gar bereits Erfahrung in diesen Bereichen
Das bieten wir Dir:
Einen unbefristeten und zukunftssicheren Arbeitsplatz mit abwechslungsreichen Tätigkeiten
Umfassende Einarbeitung in den Verantwortungsbereich
Ein attraktives Vergütungsmodell
Selbstständiges Arbeiten
Eine freundliche und kollegiale Arbeitsatmosphäre
Hast Du Lust uns kennenzulernen?
Dann freuen wir uns auf deine Bewerbung unter Angabe deines frühestmöglichen Eintrittstermins.
Du hast noch Fragen?
Dann kontaktiere Kerstin Hellbach-Richwien unter: +49 151 571 579 63.
Art der Stelle: Vollzeit
Arbeitszeiten:
Montag bis Freitag",27Dec2021-11:45:29
sj_16cd04cfbfe41061,"Business Data Analyst m/f/d
- job post",Hapag-Lloyd AG,,,"Von Hamburg nach Sydney, von Durban nach Rio de Janeiro: Als eine weltweit führende Linienreederei transportieren wir jedes Jahr mehrere Millionen Container von und in alle Regionen der Welt. „Number one for quality“ ist unser Kundenversprechen und ein Merkmal, mit dem wir uns sichtbar von den Wettbewerbern abheben wollen. Begleiten Sie uns auf dieser Reise. Wir freuen uns auf Sie und sagen schon hoffentlich bald: Willkommen an Bord!
Wie wirkt sich wohl die Kirschsaison in Chile auf die Schiffskapazitäten im Pazifischen Ozean aus?
Was ist der schnellste Weg von Korea nach Ghana für pharmazeutische Produkte?
Bei Hapag-Lloyd sind genau solche Themen entscheidend für den Unternehmenserfolg. Um Kollegen und Kolleginnen rund um den Globus aufschlussreiche Antworten auf diese und ähnliche Fragestellungen zu geben, entwirft das Business Intelligence & Analytics Team die passenden Lösungen.
Bei uns arbeiten Sie in kleinen, funktionsübergreifenden Projektteams als wichtige Schnittstelle zu Fachbereichen wie z. B. Revenue Management, Network und Fleet Management.
Für unsere Zentrale in Hamburg suchen wir zum nächstmöglichen Zeitpunkt einen
Business Data Analyst (m/f/d) Ihre Aufgaben:

• In dieser Rolle übernehmen Sie das Design, die Entwicklung und Implementierung von Analytics Lösungen auf Basis aktueller Business Intelligence Technologien (ETL-, Daten- und Frontendmodellierung)
• Hierzu zählt insbesondere die Visualisierung von komplexen Daten in ansprechender, adressatengerechter und kreativer Form (z. B. Geovisualisierung)
• Als Mitglied von interdisziplinären Teams analysieren Sie Businessanforderungen, erarbeiten Ideen und Lösungskonzepte im Bereich Advanced Analytics (fachlich sowie technisch) und implementieren Lösungen
• Auch einzelfallbezogene Ad-hoc-Analysen für operative Fragestellungen auf Managementebene fallen in Ihren Aufgabenbereich
• Sie nehmen eine Schnittstellenfunktion für die Kommunikation zwischen unserem IT-Department und den Geschäftsbereichen ein und sind ein:e Koordinator:in innerhalb von Projektgruppen
• Neu gewonnene Erkenntnisse und Projektfortschritte bereiten Sie thematisch auf und präsentieren diese
• Auch im Rahmen der Mitarbeit bzw. Leitung von internationalen Projekten ist Ihr Know-how gefragt

Ihr Profil:

• Sie verfügen über ein abgeschlossenes Studium im Bereich (Wirtschafts-) Informatik, (Wirtschafts-) Ingenieurwesen, Betriebswirtschaftslehre oder über eine vergleichbare Qualifikation
• Darüber hinaus konnten Sie bereits mehrjährige Berufserfahrung im Bereich der Datenmodellierung und Systemanalyse mit (Schwerpunkt auf BI-Applikationen) sammeln
• Sie verfügen über eine analytische Denkweise und ein ausgeprägtes Interesse für die besonderen Anforderungen an Methodik, Architektur und Modellierung im Business Intelligence Bereich
• Sie sind erfahren in der Anwendung von QlikView, Qlik Sense oder Alteryx – Kenntnisse in der Web Entwicklung (z. B. HTML, CSS, JS) sind ein zusätzlicher Vorteil – ebenso wie erste Erfahrungen in Cloud- & Big Data Technologien (z. B. AWS)
• Ein hohes Maß an interkultureller Kompetenz und eine ausgeprägte Team- und Kontaktfähigkeit helfen Ihnen bei der täglichen Arbeit mit internationalen Kollegen und Kolleginnen
• Wir arbeiten in internationalen Teams, deswegen sind sichere Englischkenntnisse in Wort und Schrift Voraussetzung

Wir bieten:

• Einen optimal gelegenen Arbeitsort im Herzen Hamburgs
• Zuschuss zum HVV-Ticket
• Täglicher Zuschuss für unser Betriebsrestaurant
• Vermögenswirksame Leistungen
• Betriebliche Altersvorsorge
• Vielfältige Gesundheits- und Betriebssportprogramme (z.B. Yoga, Segeln, Fitnesskurse, und vieles mehr)

Kontakt:
Bitte senden Sie uns Ihre aussagekräftigen Bewerbungsunterlagen (inkl. Anschreiben, Lebenslauf und relevanter Zeugnisse) zu. Nutzen Sie dafür bitte unser Online Tool.

Online Bewerben
Hapag-Lloyd AG
Talent Acquisition & Employer Branding • Frau Kristin Peters
Ballindamm 25 • 20095 Hamburg
Tel.: 040 - 30012647
www.hapag-lloyd.com

Volltext: Business Data Analyst (m/f/d)

Land: Deutschland

Ort: Hamburg

Berufsgruppe: Berufserfahrener /-einsteiger

Bereich: Others",27Dec2021-11:45:34
sj_da9d978c3fc81d52,"Data Analyst International Internal Auditing (m/w/d)
- job post",ALDI International Services SE & Co. oHG,Nordrhein-Westfalen,Vollzeit,"Data Analyst (m/w/d) (ID:134461)
Verwaltung: Mülheim an der Ruhr | Beginn: ab sofort | Wöchentliche Arbeitszeit: Vollzeit
Eine effiziente und zukunftsorientierte Unternehmensführung verlangt eine nachhaltige Sicherung des Unternehmenserfolges. Das International Internal Auditing (IIA) ist ein wesentlicher Aufgabenträger dieser unternehmerischen Funktion und unterstützt die Unternehmensführung und die ihr nachgeordneten Ebenen durch umfassende internationale Prüfungen sowie prüfungsnahe partnerschaftliche Beratungen, so dass im Rahmen dieser Aufgaben die Unternehmensleitung objektiv informiert und somit in ihrer Kontroll-, Steuerungs- und Lenkungsfunktion unterstützt wird. Das International Internal Auditing nimmt auf Basis der einschlägigen Berufsstandards ihre Aufgaben selbstständig und unabhängig wahr. Im Rahmen des Aufbaus eines Datenanalyse Kompetenz-Teams innerhalb des IIA suchen wir engagierte Kolleg:innen, die an der Schnittstelle zwischen IT und IIA an der kontinuierlichen Bereitstellung von Datenanalysen für das IIA mitwirken wollen.
Für mich – das bietet ALDI SÜD

Abwechslungsreiches und vielseitiges Aufgabengebiet in einem dynamischen, internationalen Umfeld
Modernen und sicheren Arbeitsplatz
Angenehme Arbeitsatmosphäre
Überdurchschnittliches Gehalt
Gezielte Weiterbildungsmöglichkeiten
Kurze Entscheidungswege
Individuelle Einarbeitung in verschiedenen Unternehmensbereichen
Für uns – das sind Ihre Aufgaben

Laufende Mitarbeit bei Prüfungs- und Beratungsleistungen
Technische Unterstützung bei der Datenvisualisierung und -modellierung
Aufbau, Definition, kontinuierliche Bereitstellung und Produktion von deskriptiven Analysen
Auswertung und Analyse von Datenbanken, Stammdaten und dahinterliegenden Prozessen
Aufbereitung, Bereinigung und Modellierung von Daten
(Vor-) Interpretation und Dokumentation von Analyseergebnissen
Kontinuierliche Weiterentwicklung des deskriptiven Datenanalyseportfolios
Für morgen – das bringen Sie mit, um gemeinsam die Zukunft zu gestalten

Abgeschlossenes Studium mit informationstechnischem, naturwissenschaftlichem Schwerpunkt oder Wirtschaftswissenschaften mit entsprechender Vertiefung
Erste Berufserfahrung als Business Analyst oder Data Analyst
Erfahrungen in der Verarbeitung von Daten und im Umgang mit SQL-Datenbanken
Expertise in der Anwendung von BI-Tools wie MicroStrategy oder Tableau
Analytisches Denkvermögen, technische Affinität sowie eine schnelle Auffassungsgabe
Sehr gute Deutsch- und Englisch-Kenntnisse
Um den Lesefluss zu erleichtern, beschränken wir uns im Textverlauf auf männliche Bezeichnungen. Wir betonen ausdrücklich, dass bei ALDI SÜD alle Menschen gleichermaßen willkommen sind.
Jetzt bewerben und Teil eines Teams werden, in dem jeder Einzelne zum gemeinsamen Erfolg beiträgt!
Jetzt bewerben »",27Dec2021-11:45:39
sj_c6fca0463c69336c,"Senior Web Data Analyst (f/m/d) E-Commerce | on-site or remote
- job post",Best Secret GmbH,85609 Aschheim,"Vollzeit, Festanstellung","Hallo. Wir sind BestSecret. Und wir verraten Dir das Geheimnis.
Wir sind Europas exklusivste Closed-Fashion-Shopping-Community und auf dem Weg die Nr. 1 Online-Destination für Off-Price-Mode in Europa zu werden. Mit unserem diversen Team von mehr als 1.700 internationalen Mode- und Technologiebegeisterten aus über 70 Ländern erschaffen wir für unsere Mitglieder ein außergewöhnliches Online-Shopping-Erlebnis.
Senior Web Data Analyst (f/m/d) E-Commerce | on-site or remote
Wir brauchen Dich als Unterstützung im Bereich Web-Daten Analyse. Eigenverantwortlich analysierst und verbindest Du Daten entlang der gesamten Wertschöpfungskette und leitest daraus konkrete Handlungsempfehlungen für unser Business ab. Mit Deinem fundierten Fachwissen findest Du Ansatzpunkte für die Weiterentwicklung unseres Webshops und begleitest uns auf dem Weg zur Data-Driven Company.
DEINE AUFGABEN
Erstellung von komplexen Analysen basierend auf Webtracking und anderen Datenquellen
Auswertung von Nutzungs- und Kaufverhalten zur UX- und Produktoptimierung unseres Online-Shops
Identifizierung und Tracking von KPIs bezüglich unserer Plattform
Sparring für unsere Entwicklerteams in Fragen von Webtracking und GTM
Eigenständige Durchführung und Auswertung von A/B Tests
Analyse von Trends und Weiterentwicklungen im Bereich Webtracking und deren Integration in die Analytics-Strategie
DEINE QUALIFIKATION
Du hast mind. 3 Jahre Berufserfahrung in der Web-Analyse idealerweise in komplexen E-Commerce Projekten
Du bist Experte in Datenauswertung und UX Insight Generierung mit Google Analytics
Du verfügst über praktische Erfahrung mit Google Tag Manager, Grundkenntnisse in Statistik, SQL und BigQuery
Du bringst exzellente analytische Fähigkeiten, Big-Picture-Perspektive und die Liebe zu Zahlen mit
Ausgeprägte Teamfähigkeit, Kommunikationsstärke in Kombination mit Argumentationsfähigkeit und Überzeugungskraft runden dein Profil ab
Du sprichst sehr gut Deutsch und Englisch
UNSER ANGEBOT
Werde ein Teil unserer Erfolgsgeschichte und arbeite in einem flexiblen und je nach Rolle auch mobilen Arbeitsumfeld in Deutschland
Statte dich mit neuester Fashion durch unsere attraktiven Mitarbeiterrabatte von BestSecret aus
Finde eine Umgebung mit moderner Ausstattung vor, in der du dich wohlfühlst und dich voll entfalten kannst
Individuelle Weiterbildungen und Innovationsformate für deine persönliche Weiterentwicklung
Bleibe fit und gesund mit unseren Firmenmitgliedschaften in exklusiven Fitness- und Wellnessclubs in Deutschland
Attraktives Gehaltspaket und 30 Tage Urlaub
Hoch motivierte Kolleg: innen in einem innovativen Umfeld warten auf dich
Dieser Job ist genau das, was Du suchst? Perfekt!
Dann bewirb Dich noch heute. Wir freuen uns auf Deine vollständigen Bewerbungsunterlagen mit Angabe zu Deinem frühestmöglichen Eintrittstermin und Deiner Gehaltsvorstellung.
Kein Anschreiben oder Zeugnisse zur Hand? Kein Problem! Für einen ersten Eindruck reicht uns auch Dein Lebenslauf.
BestSecret ist ein Unternehmen, das Chancengleichheit großschreibt. Wir sind der festen Überzeugung, dass die Beschäftigung diverser Talente von zentraler Bedeutung für unseren Erfolg ist. Wir treffen Recruiting-Entscheidungen auf der Grundlage Deiner Erfahrungen und Fähigkeiten. Aus Gründen der besseren Lesbarkeit wird auf die gleichzeitige Verwendung der Sprachformen männlich, weiblich und divers (m/w/d) verzichtet. Alle personenbezogenen Bezeichnungen gelten gleichermaßen für alle Geschlechter.
DEIN KONTAKT
Best Secret GmbH
Mirka Tumova
Margaretha-Ley-Ring 27
85609 Aschheim
Art der Stelle: Vollzeit, Festanstellung
Arbeitszeiten:
Montag bis Freitag
Leistungen:
Betriebliche Weiterbildung
Mitarbeiter-Rabatt
Homeoffice:
Nein",27Dec2021-11:45:45
job_6b4a1a83fed1b8d4,"Data Analyst
- job post","real,- Digital Services GmbH",Köln,Vollzeit,"Who we are

We are part of the team behind Kaufland.de: Several thousand merchants and millions of products make our multi-channel portal one of the largest marketplaces in Germany. Our work is characterised by a dynamic corporate culture, with a start-up mentality and the opportunities offered by a large corporation in the background. We combine knowledge and many years of experience in e-commerce with flat hierarchies and a highly motivated team. Whether as an intern or an executive: We take every idea seriously, because we want to work together in shaping the future of e-commerce!
We love flexibility! That's why we offer you a modern workplace in our office in Cologne / Darmstadt / Düsseldorf, while at the same time giving you the opportunity to work remotely. We want to offer you the most attractive workplace in e-commerce and a maximum of flexibility for your personal work-life balance.
Day-by-day, our development team of about 190 experts pursues the goal of creating the best-possible customer shopping experience for the Kaufland.de marketplace. We are here to inspire millions of customers, to help them find, purchase and get the things they love. To enrich the lives of our customers, we collaborate in cross-functional teams, in which product owners, product designers, frontend and backend engineers, data scientists and lean managers join forces. Details regarding the challenges of the respective product areas can be found here: https://www.real-digital.de/team/tech/.
Your tasks – this is what awaits you in detail
You help our product management in the product data area to make data-driven decisions by creating dynamic dashboards as well as ad-hoc static data analysis
You invest time to understand our business, derive ideas for optimization and business development and help make product initiatives measurable
You help benchmark our business models against competitors, evaluate strategic directions and identify business opportunities - always quantifying your ideas
You support the standardization of business intelligence processes and the design of self-service and silver-service solutions for your stakeholders
You showcase and promote best practices related to analysis and visualizations internally

Your profile – this is what we expect from you
You have a university degree in business informatics or a comparable course of study such as statistics, mathematics or business administration
You have a very high capacity for abstraction and a well-founded understanding of algorithms, as well as affinity for working with data
You are experienced in data modelling, data analysis and visualization methods
You have good to very good knowledge of SQL and visualization software (ideally Tableau)
You possess excellent problem-solving abilities, attention to detail and distinct analytical skills combined with an entrepreneurial mindset
You speak English fluently

What we offer
Work as you feel comfortable! We offer you the best possible flexibility in terms of working hours and location. Create your own work-life!
A highly-motivated and qualified team from different fields and numerous nations
A sophisticated product with millions of users and a broadly-based technology stack
A dynamic environment with a start-up mentality, no superfluous red tape and hierarchy, as well as plenty of courage and trust to break new ground
Free choice of hardware – we provide you with the development environment of your choice
Personal & team growth: We’re a remote company, but we also believe that personal interactions are important. That’s why we organize company events, and cover the costs to bring you there and to other (approved) get-togethers with your peers. The same applies to conferences and other learning opportunities. We want everybody to grow personally and professionally, as a team and as a company.
Top conditions at the Urban Sports Club for fitness, team sports, yoga and more

Refer an Engineer Program
You want to work for us, but not without your dearest colleague? Join us as a team and earn money by referring your buddy for one of our open Tech positions! Depending on the level we offer a bonus up to 1.300,- € per referral, which will be paid after successful recruitment (the first part with your first salary, the second part after your buddy passes the trial period).",27Dec2021-11:45:50
sj_e3d71172d6dda4ab,"Data Analyst (m/w/d)
- job post",Medical Hair Company GmbH,,,"Innovativ, dynamisch, kreativ - das sind wir!
Bei der Medical Hair Company dreht sich alles um Kommunikation und Marketing. Wir planen, koordinieren und analysieren Marketingkampagnen, entwickeln Werbekonzepte und Content-Strategien, produzieren Inhalte und steuern Social-Media-Aktivitäten rund um das Thema Medizintourismus speziell auf dem Gebiet der Haartransplantation. Komm in unser Team und schreibe mit uns die Geschichte unseres Unternehmens!
Für den Ausbau unseres Teams sind wir stetig auf der Suche nach talentierten Mitarbeitern und geben ihnen die Autonomie und Verantwortung, die sie brauchen, um ihr Potential vollständig zu entwickeln.
Dein Talent
Du bist hochqualifiziert, motiviert und sachkundig in Google Analytics
Du besitzt Expertenwissen im Bereich Web Analytics (Strategie, Anforderungen, Implementierung, Validierung, Berichterstattung), insbesondere mit Google Analytics.
Die Fähigkeit, klar und effektiv mit technischen und nicht-technischen Teammitgliedern zu kommunizieren, ist ein Muss und fordert dein Entwicklungswillen
SEM / SEO ist ebenfalls eine Notwendigkeit, in welches du dich entfalten magst
Das hebt dich von den anderen ab
Erfassen von Webanalysedaten mit Google Analytics ist eine Leichtigkeit für dich
Du erstellst detaillierte und aufschlussreiche Berichte, um wichtige Kennzahlen und Ergebnisse zu vermitteln
Du Erstellst und optimierst A/B- oder multivariate Tests zur Verbesserung der Nutzererfahrung und Konversion
Mit der Dokumentierung von Marketingstrategien und -prozesse trägst du anhand deiner Empfehlungen zur Verbesserung bei
Du analysierst Kampagnendaten und passt die Strategien an, um eine maximale Investitionsrendite zu erzielen.
Das bieten wir Dir
Verantwortungsvolle Position, die dir eine persönliche und fachliche Weiterentwicklung ermöglicht
Ein attraktiver Arbeitsplatz direkt am Kudamm in Charlottenburg
Eine attraktive Vergütung
Duz-Kultur vom Geschäftsführer bis zum Praktikanten
Übernahme der Fitnesskosten und einen Zuschuss zu Fahrtkosten
Mehrere Teamevents- und Reisen
Wöchentlicher Firmenlunch und hausinterner Friseur
Einen Pausenraum mit zum Entspannen mit Netflix und Brettspiele
Art der Stelle: Vollzeit
Gehalt: 3.000,00€ - 4.000,00€ pro Monat
Berufserfahrung:
Google Analytics: 1 Jahr (Wünschenswert)
Sprache:
Deutsch mind. C1 (Wünschenswert)",27Dec2021-11:45:55
sj_c1a19f78a184beeb,"Process and Data Analyst (all)
- job post",Spairliners GmbH,22335 Hamburg,Vollzeit,"You will be a member of the Innovation, Data & Quality team that is in charge of project management, plans and manages ongoing process enhancements to optimize Spairliners operations, coordinates IT developments and is responsible for smooth operations of IT backbone (network, cloud solutions, ERP, etc.).


Tasks
Tasks you will work on:
Analyze our output and performance data, create relevant KPIs using Power BI from Microsoft
Enhance our ETL (Extract-Transform-Load) process using Microsoft Azure services (Data Factory)
Identify and analyze process weaknesses and implement improvements for all departments
Support ongoing projects and operations using Data- and Process modelling (BI) as well as Process Mining technics
Coordinate tool enhancements and transformation (e.g. PBH calculation tool) to make overall processes more efficient
Support colleagues in the daily processes using practical problem-solving methods
Document process changes and build a strong knowledge management



Requirements
Your profile:
University degree in IT
First working experience in data analysis
Knowledge of SQL and/or Python and/or R
Knowledge of KPI creation, business process analysis and very strong IT affinity
Excellent analytical skills as well as good communication and cooperation skills
English business level skills as our company language is English
We offer:
High flexibility as well as strong empowerment of the employees with a flat hierarchy
Great international environment and cooperative working style and English as company language
Mobile office and other benefits like reduced rates at various gyms in Hamburg, public transport (HVV Proficard), etc.
You would like to come on board?
We are looking forward to receiving your application!



Benfits
Service phone
Old-age provision / employee retirement
Hybrid working possible
Jobticket
Free parking",27Dec2021-11:46:00
sj_02584e4103224240,"JUNIOR FINANCE & CONTROLLING ANALYST
- job post",adiatus Service GmbH,,,"Build high-quality and fully performing software that complies with modern coding standards and technical design as part of a passionate team.
Code meetsCreativity. Cloudflight brings together more than 400 visionary digital strategists, experienced software architects, leading data scientists and cloud engineers in 17 locations throughout the world. Together Cloudflight help their customers to design, build and operate scalable platforms and applications to grow their digital business.
Cloudflight have been building a home full of open communication, purpose and mastery where you can unfold your wings and take responsibility from day one. Cloudflighter are makers, creators, and innovators. They provide an agile and safe place where brilliant people proudly co-create the digital future and enable each other to grow. Use your flexibility and autonomy to shape your work environment and contribute to an ambitious journey. Join Cloudflight and work alongside the greatest minds, because at Cloudflight, your work is meaningful, significant, and has impact. Together, with outstanding passion, we do our best for excellent software solutions every day.
It makes Cloudflight happy and honored to find themselves in kununu’s top 10 employers: They are No.4 among all companies in the DACH region and even No. 1 among the IT companies in the category ""Work-Life-Balance”.
As a
Junior Finance & Controlling Analyst (M/F/X),
based in Frankfurt or Linz or Vienna
you will…
support the team in rolling-cash-forecast modeling
take care of the further development of ongoing financial controlling and cost center analysis
support the team in the preparation of monthly financial reporting on an actual, budget and forecast basis
prepare board level presentations to the management team and advisory board
support the team in the planning, preparation and audit of the annual financial statements together with our tax advisors
be actively involved in the forecast and budget process
contribute and be responsible to/for the quality assurance in our Back Office Team (especially on our path to a fully digitalized process)
create BI Reports
take over ad-hoc analysis and special tasks
work closely with the CFO and the other members of the finance team as well as our wider business functions and gain insights into several business aspects of a fast-growing technology business
You will enjoy this job if you…
completed a business degree, ideally with a focus on finance, accounting and / or controlling
have 1-3 years of relevant professional experience, ideally in controlling or financial planning & analytics functions, in auditing and/or accounting, preferably in a “Big 4” audit firm (or equivalent) or a fast-growing B2B tech, software or service environment
have a strong entrepreneurial mindset and an analytical approach
approach things in a structured and independent manner, seek responsibility and challenge classic procedures
have a strong hands-on-mentality
are looking for a team where your ideas are always welcome and where people support each other
are business fluent in German and fluent in English
As Cloudflight employees, we love to…
learn new things, constantly challenge ourselves and are really passionate about our field of work
solve problems and develop efficient solutions
have a “can do” attitude and positive outlook
share and exchange knowledge
have a lot of freedom and the chance to grow
discuss new ideas and have the opportunity to shape a naturally and rapidly growing business
spend quality time with our colleagues during social events – also across locations
Diversity & inclusion
We are an equal opportunity employer. We strive to create an inclusive environment where everyone can thrive regardless of their background and circumstances. All applicants receive equal opportunity regardless of age, gender identity or expression, language, disability, ethnicity, national origin, religion, or sexual orientation.
Art der Stelle: Festanstellung
Gehalt: 60.000,00€ - 70.000,00€ pro Jahr
Arbeitszeiten:
Montag bis Freitag
Sonderzahlung:
Zusatzzahlungen
Homeoffice:
Temporär, aufgrund von COVID-19",27Dec2021-11:46:06
job_1354dab14a9e55e9,"Business Intelligence Analyst
- job post",Qualifyze GmbH,60329 Frankfurt am Main,Vollzeit,"YOUR RESPONSIBILITY
The Data Analytics Team is a key element of our company’s development plans. We support it by gathering data, developing analytical frameworks based on business acumen, modern methods and especially, teamwork with our stakeholders. Then we bring results in actionable forms: reports, analyses, but also scores and other data products to be plugged in our systems in alignment with our Products team.
Reporting directly to the Head of Data Analytics, the Business Intelligence Analyst will be directly in contact with the piloting of our operations and business model. Teaming up with the Head of Finance, the Financial Controllers, you will be the Data Analytics expert on business and decision modelizations, also building business dashboards.

How you will become part of our success story:
Expert in the DA team for business modelizations, you bring business understanding and data analytics thinking together
Sparring partner and support for controlling on targets, forecasts, topline budget to actuals deviation analyses
Work closely with Sales, Marketing and CRM to make our business be more data driven (sales analyses, forecasts, funnels, …)
Ad_hoc analytics to understand customer and order data, incl. growth opportunities, customer lifetime value, customer acquisition costs calculations, belong to the main types of tasks
Gather Data requirements for dashboards and data products, occasionally producing Dashboards (e.g., in Tableau)
Partner with the Data Analytics colleagues to inform them on Business Steering topics and deliveries and get their support for some specific tickets
WHAT YOU CAN EXPECT FROM US
Be a part of an innovative and fast-growing company with a positive intercultural environment and diversity culture, redefining how supply chains in pharma are managed
Find occasions and support to express yourself professionally by building ambitious and interesting projects
Grow your skills together through sharing knowledge and experiences with our team of experts coming from prominent companies in a BtoB business environment
Young and dynamic team with a great company spirit characterized by reliability, customer-oriented thinking, creativity, pragmatism, open communication and feedback culture
Modern working spaces in the heart of Frankfurt and Barcelona

WHAT DO WE EXPECT FROM YOU
You are a business analytics professional with a strong interest for data analytics; working from the business analysis, the excel models to Dashboards and bringing insights to stakeholders
You have a bachelor or master degree in Management, Controlling, Data Analytics, Business Information Systems, Business Engineering, Business, Economics or comparable
At least 2 years of experience in Business Analytics, Business Intelligence and/or Controlling, preferably in a B2B environment
You have an entrepreneurial mindset, you like being hands-on, are curious, outcome oriented, a great team player and like to share your knowledge with your colleagues to commonly grow
Knowledge of reporting tools (preferably Tableau), SQL (in Google BigQuery environment) are required. Python is a plus.
You have very good English language skills.",27Dec2021-11:46:11
