0,1,2,3,4,5,6
sj_d7d8fb5f63fae446,"BI-Analyst / Data Engineer (m/w/d)
- job post",ante-Gruppe,,,"Wir sind eines der größten Unternehmen in der europäischen Holzindustrie und seit mehr als 90 Jahren in Familienbesitz. „Wir“ – das sind mehr als 1200 Kolleginnen und Kollegen an sechs Standorten in Deutschland und Polen. Unsere Produkte leisten einen aktiven Beitrag zum Umwelt- und Klimaschutz. Das heißt, wir verarbeiten ausschließlich Holz aus nachhaltiger Forstwirtschaft und nutzen diesen wertvollen Rohstoff zu 100 Prozent. Aus dem geschnittenen Holz entstehen hochwertige Bauprodukte, aus Spänen Pellets und auch die Rinde wird zur umweltfreundlichen Energieerzeugung genutzt.
Wir reden nicht nur über Nachhaltigkeit – wir leben sie. Tag für Tag.
Wir suchen zur Verstärkung unseres Teams am Standort Somplar eine/n:
BI-Analyst / Data Engineer (m/w/d)
Deine Aufgaben:
Kompetenter Ansprechpartner in den Bereichen Datenbewirtschaftung und Datenmodellierung
Betreuen und Ausbauen unserer BI - Infrastruktur
Identifikation und Anbindung von neuen Datenquellen
Optimierung der Datenbank, SQL-Abfragen und den vorhandenen ETL Prozessen
Kompetenter Ansprechpartner in den Bereichen Datenbewirtschaftung und Datenmodellierung
Konzeption, Erstellung und Validierung nutzerfreundlicher Dashboards mit Hilfe von Datenvisualisierungstools
Dein Profil:
Abgeschlossenes Studium der (Wirtschafts-) Informatik oder eine abgeschlossene technische Ausbildung z.B. Fachinformatiker Systemintegration mit Affinität zu BI
Erfahrung im Umgang mit Datenbanken (SQL, Programmierung), Cubeware, Power BI, MS Analysis Services
Erfahrung in multidimensionaler Datenmodellierung
Gutes Verständnis für betriebswirtschaftliche Zusammenhänge
Interesse an neuen Technologien wie z.B. „Machine Learning / Data Mining“ oder gar bereits Erfahrung in diesen Bereichen
Das bieten wir Dir:
Einen unbefristeten und zukunftssicheren Arbeitsplatz mit abwechslungsreichen Tätigkeiten
Umfassende Einarbeitung in den Verantwortungsbereich
Ein attraktives Vergütungsmodell
Selbstständiges Arbeiten
Eine freundliche und kollegiale Arbeitsatmosphäre
Hast Du Lust uns kennenzulernen?
Dann freuen wir uns auf deine Bewerbung unter Angabe deines frühestmöglichen Eintrittstermins.
Du hast noch Fragen?
Dann kontaktiere Kerstin Hellbach-Richwien unter: +49 151 571 579 63.
Art der Stelle: Vollzeit
Arbeitszeiten:
Montag bis Freitag",27Dec2021-11:29:43
job_1f82a6414a20690b,"Junior Data Analyst (all genders)
- job post",Cocomore AG,,Vollzeit,"Die Cocomore AG ist eine Agentur für Marketing, IT & Experience Design mit 180 Mitarbeiterinnen und Mitarbeitern und Büros in Frankfurt/Main, Genf, Köln, Berlin und Sevilla. Wir beraten große Kunden aus den unterschiedlichsten Branchen. Als Unterstützung für unser Data & Analytics-Team suchen wir dich als Junior Data Analyst (m/w/d) – ob in einem unserer Büros oder remote.
Unser junges, dynamisches Data & Analytics-Team, bestehend aus Spezialisten und Generalisten, berät Kunden aus den unterschiedlichsten Bereichen mit vielfältigen Anforderungen und Wünschen. Somit besteht die Möglichkeit deiner persönlichen Weiterentwicklung ausgerichtet auf deine individuellen Präferenzen.
Im Team entwickeln wir Strategien, Konzepte, Services und Kampagnen für unsere globalen Kunden und führen diese zum Erfolg im digitalen Marketing. Wir basieren unsere Empfehlungen immer auf Basis von Data Insights, vor allem Customer Insights und messen unsere Aktivitäten permanent sowie optimieren sie kontinuierlich. Dazu nutzen wir digitale Dashboards und modernste Tools.
Dein Job:
Du bist ein entscheidendes Mitglied unseres Data & Analytics Teams
Mit deiner Expertise setzt Du spannende Analytics und Tracking Projekte zusammen mit unseren internationalen Kunden aus den unterschiedlichsten Branchen um
Du hast bei unseren Kundenprojekten die Aufgabe, die richtigen Daten zu erheben, aufzubereiten sowie zu analysieren. Dazu können Daten aus verschiedenen Quellen gehören (z.B. Google Analytics 360, Adobe Analytics (mittels Tag Management), Salesforce, Jira aber auch Daten aus Shop-Systemen und CRM-Datenbanken)
Du führst Onsite-Analysen von Websites durch und optimierst die Online-Customer-Journey unserer Kunden
Du analysierst das Nutzer-/ Kaufverhalten der User auf den Websites und leitest daraus Handlungsempfehlungen ab
Du trägst die Verantwortung für die Konzeption und Erstellung von performanceorientierten Kennzahlen-Analysen der Websites, Online-Kanäle sowie Online- und Newsletter-Kampagnen unserer Kunden
Du erstellst Analytics-/ Tracking-Konzepte für Web- und Mobile-Anwendungen sowie für Multichannel-Kampagnen
Du führst A/B-Testing/ Quality Assurance durch
Deine Skills:
Ein passender Hochschulabschluss mit mathematischem, statistischem und/ oder analytischem Schwerpunkt. Schwerpunkte im Bereich Finanzen bzw. Finanzwesen sind auch sehr gerne gesehen
Erfahrung mit statistischen Methoden vom Vorteil
Sicheres Auftreten und sehr ausgeprägte Kommunikationsfähigkeiten, auch im Umgang mit Kunden
Du hast sehr ausgeprägte analytische Fähigkeiten und ein kundenorientiertes Mindset
Erfahrung in der Analyse und Interpretation von Digital Analytics-, Commerce- und CRM-Daten, bestenfalls Erfahrung mit Magento
Idealerweise konntest du bereits erste Erfahrungen im Bereich SQL/ Big Query oder mit der Verwendung von Dashboard-Lösungen wie Klipfolio, Tableau, PowerBi und/ oder Jedox sammeln
Wünschenswert sind darüber hinaus Kenntnisse von Google Analytics, Google Tag Manager und/ oder Google Optimize
Kenntnisse in Javascript, HTML und/oder Python sind ebenfalls von Vorteil
Du beherrschst fließendes Deutsch und Englisch in Wort und Schrift
Deine Benefits:
Spannende und abwechslungsreiche Projekte bei großen, internationalen Kunden
Möglichkeiten zur Weiterbildung in Richtung Data Science
Deine Work-Life-Balance ist uns wichtig, daher bieten wir dir flexible Arbeitszeiten und Home-Office-Optionen
Du profitierst von Mitarbeiterrabatten und weiteren Vergünstigungen bei Partnerunternehmen
Teamspirit in Startup-Atmosphäre und Arbeiten auf Augenhöhe, in einem erfahrenen und interdisziplinären Team
Du hast die Möglichkeit abteilungsübergreifende Themen mitzugestalten und voranzutreiben
Unser Onboarding Programm hilft dir dabei, dich in der ersten Zeit besser zu orientieren, außerdem steht dir ein persönlicher Buddy zur Seite
Extras wie kostenlose Getränke, Kaffee und Obst sind bei uns selbstverständlich
Formelle Fortbildungsmaßnahmen stehen zur Verfügung",27Dec2021-11:29:49
sj_c1a19f78a184beeb,"Process and Data Analyst (all)
- job post",Spairliners GmbH,22335 Hamburg,Vollzeit,"You will be a member of the Innovation, Data & Quality team that is in charge of project management, plans and manages ongoing process enhancements to optimize Spairliners operations, coordinates IT developments and is responsible for smooth operations of IT backbone (network, cloud solutions, ERP, etc.).


Tasks
Tasks you will work on:
Analyze our output and performance data, create relevant KPIs using Power BI from Microsoft
Enhance our ETL (Extract-Transform-Load) process using Microsoft Azure services (Data Factory)
Identify and analyze process weaknesses and implement improvements for all departments
Support ongoing projects and operations using Data- and Process modelling (BI) as well as Process Mining technics
Coordinate tool enhancements and transformation (e.g. PBH calculation tool) to make overall processes more efficient
Support colleagues in the daily processes using practical problem-solving methods
Document process changes and build a strong knowledge management



Requirements
Your profile:
University degree in IT
First working experience in data analysis
Knowledge of SQL and/or Python and/or R
Knowledge of KPI creation, business process analysis and very strong IT affinity
Excellent analytical skills as well as good communication and cooperation skills
English business level skills as our company language is English
We offer:
High flexibility as well as strong empowerment of the employees with a flat hierarchy
Great international environment and cooperative working style and English as company language
Mobile office and other benefits like reduced rates at various gyms in Hamburg, public transport (HVV Proficard), etc.
You would like to come on board?
We are looking forward to receiving your application!



Benfits
Service phone
Old-age provision / employee retirement
Hybrid working possible
Jobticket
Free parking",27Dec2021-11:29:54
job_6b4a1a83fed1b8d4,"Data Analyst
- job post","real,- Digital Services GmbH",Köln,Vollzeit,"Who we are

We are part of the team behind Kaufland.de: Several thousand merchants and millions of products make our multi-channel portal one of the largest marketplaces in Germany. Our work is characterised by a dynamic corporate culture, with a start-up mentality and the opportunities offered by a large corporation in the background. We combine knowledge and many years of experience in e-commerce with flat hierarchies and a highly motivated team. Whether as an intern or an executive: We take every idea seriously, because we want to work together in shaping the future of e-commerce!
We love flexibility! That's why we offer you a modern workplace in our office in Cologne / Darmstadt / Düsseldorf, while at the same time giving you the opportunity to work remotely. We want to offer you the most attractive workplace in e-commerce and a maximum of flexibility for your personal work-life balance.
Day-by-day, our development team of about 190 experts pursues the goal of creating the best-possible customer shopping experience for the Kaufland.de marketplace. We are here to inspire millions of customers, to help them find, purchase and get the things they love. To enrich the lives of our customers, we collaborate in cross-functional teams, in which product owners, product designers, frontend and backend engineers, data scientists and lean managers join forces. Details regarding the challenges of the respective product areas can be found here: https://www.real-digital.de/team/tech/.
Your tasks – this is what awaits you in detail
You help our product management in the product data area to make data-driven decisions by creating dynamic dashboards as well as ad-hoc static data analysis
You invest time to understand our business, derive ideas for optimization and business development and help make product initiatives measurable
You help benchmark our business models against competitors, evaluate strategic directions and identify business opportunities - always quantifying your ideas
You support the standardization of business intelligence processes and the design of self-service and silver-service solutions for your stakeholders
You showcase and promote best practices related to analysis and visualizations internally

Your profile – this is what we expect from you
You have a university degree in business informatics or a comparable course of study such as statistics, mathematics or business administration
You have a very high capacity for abstraction and a well-founded understanding of algorithms, as well as affinity for working with data
You are experienced in data modelling, data analysis and visualization methods
You have good to very good knowledge of SQL and visualization software (ideally Tableau)
You possess excellent problem-solving abilities, attention to detail and distinct analytical skills combined with an entrepreneurial mindset
You speak English fluently

What we offer
Work as you feel comfortable! We offer you the best possible flexibility in terms of working hours and location. Create your own work-life!
A highly-motivated and qualified team from different fields and numerous nations
A sophisticated product with millions of users and a broadly-based technology stack
A dynamic environment with a start-up mentality, no superfluous red tape and hierarchy, as well as plenty of courage and trust to break new ground
Free choice of hardware – we provide you with the development environment of your choice
Personal & team growth: We’re a remote company, but we also believe that personal interactions are important. That’s why we organize company events, and cover the costs to bring you there and to other (approved) get-togethers with your peers. The same applies to conferences and other learning opportunities. We want everybody to grow personally and professionally, as a team and as a company.
Top conditions at the Urban Sports Club for fitness, team sports, yoga and more

Refer an Engineer Program
You want to work for us, but not without your dearest colleague? Join us as a team and earn money by referring your buddy for one of our open Tech positions! Depending on the level we offer a bonus up to 1.300,- € per referral, which will be paid after successful recruitment (the first part with your first salary, the second part after your buddy passes the trial period).",27Dec2021-11:29:59
job_efc50094818c59e3,"Freelance Data Analysis Mentors/Tutors (f/m/d)
- job post",CareerFoundry GmbH,,Freie Mitarbeit,"We created CareerFoundry to help others build their careers while maintaining personal freedom and flexibility. Our 100% online, flexible, mentor/tutor driven courses are setting the standard for globally accessible technical education. Through our online programs, expert tutors and mentors bring students from complete beginners to junior data analysts in 6 months.

We are searching for experienced and passionate Junior and Senior Data Analysts to join our pool of experts. Help define the next generation of talent by educating and empowering students across the globe while working remotely and around your own schedule!

Tasks

Mentoring with CareerFoundry is more than teaching. It’s inspiring newcomers to the field to build, to problem solve, to think like an analyst, and to increase their value as professionals.

\*\*Based on your application and experience, we will make a decision on whether the Tutor or Mentor role is the perfect fit for you.

Mentor role:
Students need more than help and experience to master the necessary skills, they need inspiration and motivation to keep them focused along the way. You're their point of entry into a new industry, so they’ll want to hear about challenges you have overcome and what the role is really like on a day-to-day basis.

Tasks:
Reviewing your students’ work through the CareerFoundry platform on a regular basis with a view on how it would fit into an industry-ready portfolio.
Be available for 1-to-1 video calls to help prepare your students entry into their new industry.
Suggesting supplemental learning materials and personal insights in areas where students are struggling.
Teaming up with a tutor to answer more advanced queries or for a higher level of troubleshooting.
Responding to students within < 48 hours.
Tutor role:
Tutors give vital feedback on assignments through written reviews guided by our course curriculum and rubrics. When students are struggling with understanding a key area, tutors are there to support and encourage them, sharing resources and providing insights into the industry.

Tasks:
Regularly reviewing student exercises submitted through the CareerFoundry platform.
Submission reviews and checking for fundamental understanding of concepts.
Suggesting supplemental learning materials and personal insights in areas where students are struggling.
Working with a mentor who will advise the student specifically on career-related topics and support you as a tutor.
Responding to students within < 24 hours.
\*\*We are currently prioritizing applicants based in Northern America & adjacent timezones\*\*

Requirements

To succeed, you must enjoy sharing your knowledge and be willing to work with students from beginner level onwards.

Mentor role:
5+ years experience in the field, and a demonstrable track record showcasing your work for a variety of clients and companies.
A portfolio demonstrating your skill and examples of professional projects. Professional references may be required.
Previous experience in mentorship or tutoring is preferred. You must demonstrate an understanding of how to support beginners, have time and patience and a strong desire to guide people along their career path in this field.
Knowledge of the latest development tools and trends, a broad network of experts in the field and an in-depth understanding of industry practices.
Fluent in English.
Tutor role:
2+ years experience in the field working as a Data Analyst.
A great portfolio.
In depth knowledge of industry best practices.
A strong desire to help others.
Fluent in English.
For both roles a knowledge of the following is required:
Data Processing and Querying

SQL
Excel
Python (and pandas library)
Relational databases
Data Visualization and Reporting

End-to-end analysis
Tableau
Presenting data
Data visualizations and data dashboards
Power Bi (data viz tool)
Storytelling
Statistical Analysis
Business

Understanding and formulating business metrics/KPIs
Understanding how data relates to product requirements
Designing and scoping research projects and experiments
Ethics in data analysis
Benefits

What’s in it for you:
100% Remote and flexible - work from anywhere with an internet connection, and around your schedule.
A freelance contract with a competitive rate.
Shape the industry by developing the next generation of data analysts.
Resume gold – mentoring experience is highly sought after by employers.
CareerFoundry is dedicated to creating an equal opportunity workforce. We value diversity and inclusion and are committed to ensuring the equal rights of our employees, students, partners and wider CareerFoundry community. All qualified applicants will be considered for employment without regard to age, gender, gender identity or expression, sexual orientation, ethnicity, national origin, religion, genetics, disability.",27Dec2021-11:30:05
job_0de68876df5db011,"Index Operations Analyst
- job post",Morningstar,,,"Our mission is to enable index providers and product issuers to create new products that deliver true choice to all investors. Experts in designing, managing and calculating indices for clients; streamlining operations using leading-edge technology; and implementing best practice governance systems to meet EU Benchmarks Regulation, the firm is challenging an industry ripe for disruption.

Technology and operations will be build out of Giessen/Frankfurt and supports a truly global business. We focus on lean processes and state of the art technology to be highly flexible in reaction to clients’ & strategic requirements.

We need to be seen as more innovative, more knowledgeable and more accurate than our competitors and therefore attention to detail, subject matter expertise, technology orientation and thinking outside the standard are key requirements for this position.
Job Responsibilities
Work with product development & clients on implementation of new indices
Index operations such as rebalancing, daily processes, quality control
Clear daily exceptions assignment and update data services with validated information
Challenge data vendors where inconsistencies arise to ensure high level of straight through processing
Define business requirements, functional specifications, process mapping and gap analysis
Work with project teams to ensure implementation meets design and business requirements
Client support
Qualifications
– University degree or equivalent, with major in mathematical, analytical or technical field strongly preferred.
– Background in index Industry or fund management
– Profound understanding of corporate actions handling
– Understanding of different asset classes, excellent knowledge in equities
– Experience with SQL beneficial
– Strong familiarity with Microsoft Excel and the structuring of complex analyses is key
– Creative problem-solving skills and a can-do attitude to overcome any obstacle and get things done.
– Willingness to take on big challenges and own the results from brainstorming solutions to execution.
– Strong communication skills and ability to work collaboratively across functions including product, marketing, analytics, engineering.
– Willingness to engage with clients at all levels
D38_MoorgateBenchmarksGMBH Moorgate Benchmarks GMBH Legal Entity",27Dec2021-11:30:10
job_187edece0cc0a277,"Internship Business Analyst
- job post",Emma The Sleep Company,,,"Ready to lead, disrupt and reinvent the sleep industry?
We are Emma – The Sleep Company. One of Europe's fastest-growing startups, we are now the world's leading D2C sleep brand. In 2020 our revenue grew from €150 to €405 million. We're pushing the boundaries of technology to transform the world of sleep. And we want your help to pull it off.
But Emma isn't for everyone. We're a highly ambitious, hard-working team that pushes you to produce your best work yet. We don't want average, we want high-performers who chase growth and set ambitious goals. Want your ideas to have impact and your career to grow? Then Emma is the right place for you.
What you'll do:
You will analyze and challenge incoming requests from other teams to identify the true business needs.
You will collaborate with the business teams to develop and implement the most effective solution (e.g. workshop facilitation, process or data analysis, dashboards).
You will proactively raise attention for optimization potentials across Emma and will research about best management practices.
You are supporting your colleagues with analyses and projects and also having ownership of own projects.
Who we're looking for:
You have an independent and structured way of working.
You are studying Business Administration (Finance, Business Intelligence), Business Informatics, or a related field.
You are a data-driven person, able to analyze data, and derive relevant insights (you have the chance to learn SQL, Tableau, etc.).
You are fascinated by quickly scalable business models and a continuously changing work environment.
What we offer:
A combination of personal and company growth to accelerate your career and help you reach your goals.
The chance to work on exciting and challenging projects either independently or as part of a dedicated, international team.
Responsibility and decision-making authority from day one—you'll create an impact with new, innovative ideas and help shape our company DNA.
To work and learn from experts in diverse fields and get to know your team members at exciting company events.
Become an Emmie
At Emma, you'll be joining a highly ambitious company on a global mission to lead, disrupt and reinvent the sleep industry. Ready to work hard and help us get there? Directly apply through our application portal and become part of our exceptional team.
Emma proudly celebrates diversity. We are an equal-opportunity employer committed to promoting inclusion in our workplace. We consider all qualified applicants for employment without regard to race, ethnic origin, religion or belief, gender, gender identity or expression, sexual orientation, national origin, disability or age.

Information regarding COVID-19: Your application will continue to be processed as usual by our recruiting team. All interviews take place via video call or phone.",27Dec2021-11:30:15
job_983b51f6070b7ca3,"ICQA Data Analyst (m/w/d)
- job post",Amazon Logistik Suelzetal GmbH,,,"Notwendige Qualifikationen:
Erfahrung in einer analytischen Funktion, präferiert in der Qualitätssicherung
Detailverliebtheit und höchster Anspruch an Qualität und Genauigkeit
Umfangreiche Kenntnisse über genutzte Systeme und Fulfillment-Prozesse bei Amazon
Expertenkenntnisse in MS Excel und der Erstellung von Makros in MYSQL.
Starke analytische, mathematische, Datenanalyse-, Zuhör- und Kommunikationsfähigkeiten
Sehr gute Englischkenntnisse in Wort und Schrift
Job summary
Stellenbeschreibung

Wir glauben, dass bei Amazon jeder Tag ""Day One"" ist.
Ein Tag, den ersten Schritt zu tun. Ein Tag, sich neuen Herausforderungen zu stellen. Und heute könnte der Tag sein, an dem Sie selbst Teil einer großen Idee werden. Ein Tag, an dem Sie Ihre eigenen Ideen verwirklichen können. Kommen Sie zu einem Unternehmen, das sich jeden Tag neu erfindet. Bei Amazon zu arbeiten, ist immer wieder aufregend.
Ziel von Amazon ist es seit jeher, das kundenorientierteste Unternehmen der Welt zu werden. Zur Verstärkung unseres Teams in Sülzetal suchen wir einen

ICQA Data Analyst (m/w/d)

Amazon ist ein datengetriebenes Unternehmen, das eine Obsession für Kennzahlen besitzt. Die Datenanalysten spielen eine entscheidende Rolle bei der Erstellung eindeutiger Berichte aus Daten, die an mehreren Standorten verfügbar sind, und bieten wichtige Einblicke in die Ursachen von Qualitätsmängeln und Inventaranpassungen. ICQA Data Analyst wird eng mit den Teams in Inbound, Outbound und ICQA zusammenarbeiten, um Daten und analytische Unterstützung für das Unternehmen bereitzustellen.

Das Aufgabengebiet umfasst:
Erstellen von Datenbankabfragen
Entwerfen von Abfragen, Zusammenstellen von Daten und generieren von Berichten in z.B. MS Access und Excel
Erstellen, Pflege und Aktualisierung von spezifischen Reports
Erstellen von Grafiken und Diagrammen für Berichte
Tiefgreifende Untersuchung von Fehlertrends
Durchführung von Methoden zur Datenerfassung und -eingabe
Data Mining
Präsentation komplexer Datenauswertungen in vereinfachter Form in Standardberichten
Unterstützung des Führungsteams bei der Interpretation von Datentrends
Erstellung und Veröffentlichung von täglichen / wöchentlichen / monatlichen Berichten zur Bestandsqualität
Wünschenswerte Qualifikationen:
Fähigkeit große Datenmengen auszuwerten (z.B. SQL, ETL, Data Warehouse etc.)
Sicherer Umgang bei der Erstellung von Data Warehouse Abfragen
Sicherer Umgang mit MS Access
Sehr gute Kenntnisse in mindestens einer Programmiersprache
Initiative zur Entwicklung von Tools, Datenerfassungsprozessen und Datenverwaltungssystemen
Fähigkeit, Datenbanken und Webquellen mit VBA abzufragen
Bei gleicher Qualifikation werden Schwerbehinderte bevorzugt behandelt.

Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.

m/w/d",27Dec2021-11:30:20
job_316e709fda0f9229,"Junior Data Analyst - Pricing (m/w/d)
- job post",Viessmann Group (DE),,,"In dieser Stelle hast du die Möglichkeit, als Junior IT Pricing Analyst (m/w/d) in die Welt der IT einzusteigen und deine analytischen Fähigkeiten selbstständig einzubringen. Mit dir zusammen möchten wir das Thema Pricing nachhaltig vorantreiben.
Was du bewirkst
In dieser Rolle unterstützt du die Optimierung und Weiterentwicklung der Pricing Prozesse und Pricing Tools.
Dein Aufgabengebiet erstreckt sich von ersten pragmatischen Analysen via Excel bis hin zu automatisierten Berichten mit OLAP TM1 Datenbanken.
Auf Basis deiner Analysen entwickelst du Entscheidungsgrundlagen für erfolgreiche Pricing-Initiativen.
Du etablierst eine kontinuierliche Erfolgsmessung für die Pricing-Initiativen, um unseren Wachstumsbeitrag sichtbar zu machen.
""Last but not least"" arbeitest du eng zusammen mit den Kollegen aus dem BI- und SAP-Team, wenn es um die Aufbereitung großer Datenmengen aus unterschiedlichen Datenquellen (bspw. Data Warehouse oder SAP) geht.
Das bist du
Du bist bekannt für deine ausgeprägte Teamfähigkeit sowie Hands-On-Mentalität mit einer großen Liebe zum analytischen Detail. Um sicherzustellen, dass du in deinem Job auch erfolgreich bist, suchen wir zudem nach:
Abgeschlossenes Studium in Wirtschaftsinformatik oder eine vergleichbare Qualifikation
Erste relevante Erfahrungen im Bereich IT oder Datenanalyse, idealerweise mit Schwerpunkt Pricing.
Kenntnisse in SAP sowie TM1 sind von Vorteil
Sehr gute Kenntnisse in MS-Office (v.a. Excel) setzen wir voraus - ebenso wie solide SQL-Kenntnisse und Erfahrungen mit einem Tool (MS Power BI, Cubeware Cockpit oder Cubeware Importer)
Sehr gute Erfahrungen in mind. einer Programmiersprache (bspw. VBA oder Java)
Das macht uns besonders
Unsere Mitarbeiter sind der Schlüssel dazu, unsere Vision zum Leben zu erwecken. Basierend auf dieser Überzeugung haben wir Benefits für unsere Mitarbeiter, oder wie wir sie nennen Familienmitglieder, geschaffen:
Wir bieten 30 Tage bezahlten Urlaub im Jahr
Genieße Exklusiv-Rabatte auf ausgewählte Viessmann Produkte und Dienstleistungen
In unserem Mitarbeiterrestaurant bieten wir dir eine Auswahl an gesunden und preiswerten Mahlzeiten, zubereitet aus regionalen Lebensmitteln
Viessmann bietet dir, wann immer möglich, die Option zum mobilen Arbeiten und sorgt für die passende technische Ausstattung
Denke schon jetzt an später und profitiere von unserer betrieblichen Altersvorsorge
Kostenlose E-Ladestation – Denn wir denken an die Umwelt und an dich. Ob mit Job Bike oder mit Europcar – unsere Partnerschaften schonen gleichzeitig die Umwelt und deinen Geldbeutel
Das sind wir
Mit mehr als 12.000 Mitarbeitern in 74 Ländern und einem Umsatz von über 2 Milliarden Euro, ist Viessmann ein führender Hersteller von Klima- und Energielösungen. Durch unsere energieeffizienten Produkte helfen wir dabei, eine der größten Herausforderungen unserer Zeit zu lösen: den sparsamen und nachhaltigen Einsatz von Energie. Viessmann geht hier als bestes Beispiel voran: Wir haben unseren CO2 Verbrauch seit 2005 um 70% in unserem Headquarter in Allendorf reduziert und gleichzeitig unsere Effizienz verdoppelt. Aber wie schaffen wir das alles? Zusammen mit unseren Mitarbeitern, Partnern und Kunden.
Jede Stimme ist dabei wichtig, um unsere Innovationskraft kontinuierlich voran zu treiben. Und wir leben von dem unermüdlichen Engagement unserer Teams, gemeinsam auf unser Ziel hinzuarbeiten: Lebensräume für kommende Generationen zu schaffen.
Wir freuen uns von dir zu hören!",27Dec2021-11:30:26
job_05d98fabc6abe289,"Data Analyst (m/w/d)
- job post",Hanseatic-Statistics,Berlin-Mitte•Homeoffice,26 € pro Stunde,"+++ Hi, please note that the german language is necessary for this position ( >=C1) +++
Hi,
wir suchen Verstärkung für unser Team, bestehend aus 18 Data AnalystInnen und DozentInnen für Statistik und Statistikanalyse Software.
Wie deine Arbeit aussieht:
Projektbezogene Datenanalyse und Coaching für empirische Abschlussarbeiten (Haus-, Bachelor-, Master, Promotions- und andere wissenschaftliche Arbeiten)
Durchführung von Datenanalyse oder Coaching
Beratung in allen Fragen der Statistik
Projektabhängige Nachhilfe für empirisches Arbeiten
Hilfe bezüglich Ergebnisformulierung statistischer inhalte
Was wir dir bieten:
Ausschließlich Homeoffice
Eigene Projektgestaltung und Zeiteinteilung
26€/h Honorar (+10% am WE)
Freie Mitarbeit (du bestimmst, ob du Projekte annimmst)
Was du unbedingt mitbringen solltest:
SPSS | R | STATA
Zudem solltest du fließend Deutsch sprechen können
Ein hohes Maß an sozialer Kompetenz
Motivation und Interesse im Vermitteln von Lerninhalten
Ein abgeschlossenes naturwissenschaftliches Studium (B.Sc. | M.Sc) in den Fächern in den Bereichen Statistik | Data Science | Psycholgie (alle Bereiche) | BWL | VWL | Wirtschaftswissenschaft | Ökonometrie | Politikwissenschaft | Biotechnologie | International Business | Mathematik
Zudem gerne (optional):
STATA | SAS | Jamovi | PSPP | MatLab | Python | SQL | JASP
Über uns
hier kannst du dir einen umfassenden Überblick über unsere Arbeit machen.
www.hanseatic-statistics.de
Schreib uns gerne an, falls du Fragen hast.
Beste Grüße
Art der Stelle: Teilzeit, Freie Mitarbeit
Gehalt: 26,00€ pro Stunde
Arbeitszeiten:
Wochenendarbeit möglich
Leistungen:
Homeoffice
Sonderzahlung:
Zusatzzahlungen
Berufserfahrung:
R | SPSS | STATA: 3 Jahre (Erforderlich)
Sprache:
Deutsch (Erforderlich)
Homeoffice:
Ja",27Dec2021-11:30:31
