0,1,2,3,4,5,6
sj_609fe2fa33dc586e,"Financial Analyst (m/f/d) - Home Office
- job post",Lingoda GmbH,,,"Speak our language!
We are Lingoda. Our mission is to empower even the busiest people to master English, German, French, and Spanish and unlock their potential - anytime, anywhere.
Lingoda is the #1 trusted online language school and the largest in Europe. We offer flexible, high-quality classes, live, online 24/7, taught by native-speaking teachers all around the world. In May 2021, PCMag selected us as an “Editor’s Choice pick” based on our highly acclaimed and popular classes.
We challenge ourselves, and we challenge others. We work smart and make it happen. We bring together the best of people and have a positive company culture. We believe in personal growth and inclusion. And we live by it. We also offer our employees unlimited access to private and group classes!
We are currently looking for a Financial Analyst (f/m/d) based in Berlin or working remotely.
Your mission with us:
You strategically support our growth by applying top-notch financial modelling skills to the timely and relevant company and industry data and communicating your findings to management.
Your tasks:
Assisting in the preparation of monthly business performance reporting, incorporating financial and non-financial metrics to communicate insights to financial and non-financial stakeholders, investors, Regional Managers, Budget owners and C-Suite
Building complex financial models in Excel or Google Sheets based on historical information and other available operating metrics is a walk in the park for you
Thriving when you analyze and identify the data required to support model tracking
Preparing and assisting in the monthly investor reports sounds as good to you as to prepare and provide the Board meeting presentations and analyses
Understanding and analyzing related trends (P&L, Balance Sheet, Cash-flow and non-financial KPIs)
Displaying the results of modelling activities cogently in presentations
Collaborating with colleagues on various cross-functional projects to drive best practices and efficiency improvements
Contributing to various ad-hoc projects which contribute to building a top-class finance function that aims to be the crucial strategic partner to the business, involved in and influencing future investors
You bring to Lingoda:
A Degree in Finance, Economics, or Business Administration with an outstanding academic record
3-5 years of financial modeling experience showcasing strong quantitative and technical skills (MS Office, VBA is a plus)
Proven analytical and presentation skills are crucial
Previous work experience is in the areas of management consulting, venture capital or investment banking? That’s a bonus!
Strong communications, multi-tasking, and time management skills
Excellent English language skills. If you speak German it is a plus
What you add to our culture:
Your smart character
Your analytical skills
Your structural thinking and willingness to learn which is unbeatable
Your attention to detail & your problem-solving ability
What you can expect from Lingoda:
Approachable leaders and transparent communication - every voice counts at Lingoda!
Company events and colleagues who are always happy to socialise
A great team spirit and passion for languages
A well-structured and exciting onboarding process
The possibility to work remotely from your home or...
… in the office located in the heart of Berlin
Free access to our language classes
The modern hardware necessary for your work
Flexible working hours
Does that sound exciting? Then, send us your CV right away!
We are looking forward to hearing from you!
Your contact person for the position is Maria, and feel free to reach out to her on +4930 16639 436.
It is our commitment that every applicant will be evaluated according to their skills regardless of age, gender identity, ethnicity, sexual orientation, disability status, or religion.
Job Types: Contract, Permanent
Work Remotely:
Yes",27Dec2021-11:46:50
sj_1df61dc1c26f5f53,"Data Analyst (m/w/d) Analytics & Insights in Köln oder Berlin
- job post",UNICEPTA GmbH,,,"Deine Aufgaben: Mit Deiner Arbeit bist Du maßgeblich daran beteiligt unsere Kunden durch analytische Insights bei der effizienten Steuerung Ihrer Kommunikationsaktivitäten zu unterstützen. Zu Deinen Hauptaufgaben zählen:
Du verantwortest das Setup von projektspezifischen Datenmanagement-Prozessen und die Konzeption von Reportvorlagen
Du erstellst Daten-Auswertungen in Excel oder vergleichbaren Anwendungen
Du arbeitest eng mit den Consultants und Data Procurement Managern in Deinem Geschäftsbereich zusammen, indem Du für die Bereitstellung und Aufbereitung spezifischer Datensätze, Auswertungen, Visualisierungen und Reports sorgst
Du konzipierst Live-Analytics-Anwendungen, betreust dessen Setup und erstellst Digital Dashboards
Die Erstellung von kundenspezifischen Charts & Präsentationen in PowerPoint oder vergleichbaren Tools gehört ebenso zu Deinen Aufgaben
Du unterstützt bei der Erstellung kundenspezifischer Charts in verschiedenen Business Intelligence-Lösungen, z.B. Tableau
Dein Profil:
Du bringst einen journalistischen, kommunikations- oder sozialwissenschaftlichen Hintergrund sowie erste Berufserfahrung idealerweise in der Medienanalyse, sowie der Auswertung von Daten und Erstellung von Charts & Präsentationen mit
Dich zeichnet eine hohe Affinität zu Daten aus und Dir macht es Spaß Dich mit komplexeren Datenstrukturen und -logiken zu befassen und Dir diese schnell anzueignen
Du besitzt ein gutes sprachliches Ausdrucksvermögen und die Fähigkeit komplexe Themen zielgruppengerecht auf den Punkt zu bringen
Du arbeitest strukturiert und verfügst über analytisches Denkvermögen
Du bringst sehr gute Englischkenntnisse in Wort und Schrift mit und bist sehr fit in Excel und PowerPoint und hast Freude daran Dich in neue Tools und Technologien einzuarbeiten
Unser Angebot:
Auf Dich wartet eine verantwortungsvolle Position mit spannenden und herausfordernden Aufgaben für nationale und internationale Kunden
Du erhältst wertvolle Einblicke in die Kommunikationsarbeit globaler Unternehmen
Du arbeitest in einem expandierenden Unternehmen mit internationaler Ausrichtung und einem technologiegetriebenen Umfeld
Dich erwarten attraktive Entwicklungsmöglichkeiten und weitere Zusatzleistungen wie zum z.B. ein Jobfahrrad, geförderte Urban Sports Club-Mitgliedschaft, Corporate Benefits und ein Zuschuss zur betrieblichen Altersvorsorge
Arbeitsort Köln oder Berlin möglich
Kontaktdaten:
UNICEPTA GmbH
Frau Janina Mair
Salierring 47-53
50677 Köln
Tel.: 0221-99 02 201
Art der Stelle: Vollzeit, Festanstellung",27Dec2021-11:46:55
sj_dc8f2fb96f5bc491,"Junior Data Analyst for Project and Financial Controlling (m/f/d)
- job post",ALDI SÜD,,,"Your Tasks
Transforming, improving and integrating data, depending on business requirements
Consolidating and maintaining various data sources using APIs (e.g. MS Excel to MS PowerPoint, or ServiceNow to Tableau)
Creating and delivering reports for upper management via MS PowerPoint/Dashboard Solutions
Ability to consistently comply with brand and style guidelines
Proactively reviewing existing data sources and deriving value-adding KPI reports for various stakeholders
Semi-automating data flows and report generation
Your Profile
You are confident in using VBA/Power Query/REST API
You have gained initial experience in using C# or a similar programming language
You have a good command of Tableau Software, MS PowerPoint Plugins and MS Power Automate
Ideally, you have previously worked with project management tools such as ServiceNow and Jira
You are able to communicate complex concepts to target groups outside your field of expertise
You are an analytical master brain
Our Benefits
Permanent contract with a competitive compensation package
Fast career track that rewards self-starters who drive initiatives and actions
Mobile working and flexible working hours
Corporate benefits, bicycle leasing and a company pension scheme
IT projects that set new benchmarks in the retail industry
International setup with colleagues from around the globe
Apply now and become part of a team in which everyone contributes to the common success!

Regardless of the texts and images in our recruiting materials, we emphasize that everyone is equally welcome at ALDI SÜD.",27Dec2021-11:47:00
job_119dfca81ff25def,"Freelance Data Analysis Mentors/Tutors (f/m/d) (Remote)
- job post",CareerFoundry GmbH,,Freie Mitarbeit,"Freelance Data Analysis Mentors/Tutors (f/m/d) (Remote)
Job description
We created CareerFoundry to help others build their careers while maintaining personal freedom and flexibility. Our 100% online, flexible, mentor/tutor driven courses are setting the standard for globally accessible technical education. Through our online programs, expert tutors and mentors bring students from complete beginners to junior data analysts in 6 months.

We are searching for experienced and passionate Junior and Senior Data Analysts to join our pool of experts. Help define the next generation of talent by educating and empowering students across the globe while working remotely and around your own schedule!

Your Mission:
Mentoring with CareerFoundry is more than teaching. It’s inspiring newcomers to the field to build, to problem solve, to think like an analyst, and to increase their value as professionals.

**Based on your application and experience, we will make a decision on whether the Tutor or Mentor role is the perfect fit for you.

Mentor role:
Students need more than help and experience to master the necessary skills, they need inspiration and motivation to keep them focused along the way. You're their point of entry into a new industry, so they’ll want to hear about challenges you have overcome and what the role is really like on a day-to-day basis.
Tasks:
Reviewing your students’ work through the CareerFoundry platform on a regular basis with a view on how it would fit into an industry-ready portfolio.
Be available for 1-to-1 video calls to help prepare your students entry into their new industry.
Suggesting supplemental learning materials and personal insights in areas where students are struggling.
Teaming up with a tutor to answer more advanced queries or for a higher level of troubleshooting.
Responding to students within < 48 hours.
Tutor role:
Tutors give vital feedback on assignments through written reviews guided by our course curriculum and rubrics. When students are struggling with understanding a key area, tutors are there to support and encourage them, sharing resources and providing insights into the industry.
Tasks:
Regularly reviewing student exercises submitted through the CareerFoundry platform.
Submission reviews and checking for a fundamental understanding of concepts.
Suggesting supplemental learning materials and personal insights in areas where students are struggling.
Working with a mentor who will advise the student specifically on career-related topics and support you as a tutor.
Responding to students within < 24 hours.
Job requirements
**We are currently prioritizing applicants based in Northern America & adjacent timezones**
Requirements
To succeed, you must enjoy sharing your knowledge and be willing to work with students from beginner level onwards.

Mentor role:
5+ years experience in the field, and a demonstrable track record showcasing your work for a variety of clients and companies.
A portfolio demonstrating your skill and examples of professional projects. Professional references may be required.
Previous experience in mentorship or tutoring is preferred. You must demonstrate an understanding of how to support beginners, have time and patience and a strong desire to guide people along their career path in this field.
Knowledge of the latest development tools and trends, a broad network of experts in the field and an in-depth understanding of industry practices.
Fluent in English.
Tutor role:
2+ years experience in the field working as a Data Analyst.
A great portfolio.
In depth knowledge of industry best practices.
A strong desire to help others.
Fluent in English.
For both roles a knowledge of the following is required:
Data Processing and Querying
SQL
Excel
Python (and pandas library)
Relational databases
Data Visualization and Reporting
End-to-end analysis
Tableau
Presenting data
Data visualizations and data dashboards
Power Bi (data viz tool)
Storytelling
Statistical Analysis
Business
Understanding and formulating business metrics/KPIs
Understanding how data relates to product requirements
Designing and scoping research projects and experiments
Ethics in data analysis

What’s in it for you:
100% Remote and flexible - work from anywhere with an internet connection, and around your schedule.
A freelance contract with a competitive rate.
Shape the industry by developing the next generation of data analysts.
Resume gold – mentoring experience is highly sought after by employers.
CareerFoundry is an equal opportunity employer. It is our commitment that every qualified person will be evaluated according to skills regardless of age, gender identity, ethnicity, sexual orientation, disability status, or religion. We encourage in particular BiPoC, Migrants, people from under-represented communities, people who identify as queer, trans and/ or intersex, people with chronic illnesses, and people with disabilities to apply!

For inquiries please contact the team at talent.instructors@careerfoundry.com

We're looking forward to hearing from you!

Last updated 06 July 2021

Apply for this job
Apply for this job Apply with Indeed
Share this job opening
Linkedin
Facebook
Twitter",27Dec2021-11:47:06
job_fa3c102634df1d51,"International Graduate Trainee - focus Economics/ Finance
- job post",Munich RE,,,"International Graduate Trainee - focus Economics/ Finance (m/f/d) *
Location
Munich , Germany
Our International graduate Trainee Programme offers you exciting insights and a through introduction to the diverse activities of a leading global reinsurancer. This provides you with the exceptional opportunity to advance your expertise and drive your personal development.
Over a period of 24 months, including an international assignment, you will receive in-depth training in professional, methodological and social skills, which will qualify you for assuming responsibility at Munich Re worldwide. We are looking for eager graduates who seek to actively shape the future of our business (re-insurance) together with us. If you enjoy embracing innovation in a very dynamic and challenging environment we are looking forward to your application.
Out Trainee Programme has been rewarded as “Fair Trainee Programme 2022” by Trendence.
Your job
Working on exciting and varying topics focusing on risk underwriting in the core business of Munich Re (e. g. working in collaboration with data analysts, developing product and client strategies, performing risk analysis, use of different pricing models, profitability and performance analysis)
Seizing excellent learning opportunities and cross-functional first-hand experience in our global business units
Participating in an international assignment of three months to extend your intercultural experience
Acquiring profound knowledge of our business and methods as well as to build up your soft skills in our distinguished global learning programme
Taking the opportunity to quickly build up a broad network of industry experts within Munich Re worldwide
Your profile
Very good university degree in economics, finance or statistics
Initial work experience, ideally in the insurance/ financial industry, big data or risk management (e.g. internships)
Strong quantitative skills & analytical abilities
Programming skills and/or database knowledge are welcome (e.g. Python, R, SQL. Matlab)
Experience abroad during your studies, practical training or work experience
Strong interpersonal and communication skills, empathy, and willingness to learn
Fluency in (Business) English required, additional languages are desirable
Flexibility and bringing a curious and creative mindset, open to new things and able to propose innovative ideas
About us
As the world's leading reinsurance company with more than 11,000 employees at over 50 locations, Munich Re introduces a paradigm shift in the way you think about insurance. By turning uncertainty into a manageable risk we enable fundamental change. Join us working on topics today that will concern society tomorrow, whether that be climate change, major construction projects, medical risk assessment or even space travel. Together we embrace a culture where multiskilled teams dare to think big. We create the new and the different for our clients and cultivate innovation. Sounds like you? Make it happen and be part of Munich Re.
You will work in an environment where we think big: Change and culture are continuously role-modeled. We create and articulate a compelling and ambitious shared purpose, vision and direction. We pave the way towards success and see failure as learning
You are going to experience that we care & dare: We are empathetic. We know when to lead and know when to let others lead. We attract, grow and coach future leaders
We communicate in a clear & authentic way: We interact with a positive and humble spirit. We solicit feedback, ask and listen, learn and unlearn
You will grow with your clients: Whatever our role, we support business, in an efficient and effective way, to create value for our clients. We embrace new ways of working leveraging digitalization to deliver solutions
Join us, and experience that we lead the We: We have a passion for winning and growing as a team. We inspire people to be capable of joint performance. We create an inclusive environment where different thoughts, generations, cultures and experiences are valued and encouraged
Münchener Rückversicherungs-Gesellschaft
Laura Fuchs • HR Consultant
Königinstraße 107 • 80802 München • GERMANY

Apply now! Apply for this Job!
Munich Re not only stands for fairness with regard to its clients; it is also an equal opportunity employer. Severely disabled candidates will also be prioritised, if equally qualified.",27Dec2021-11:47:11
job_2c79e9724e424121,"Structured Finance Data Analyst (m/f/d)
- job post",Eurpoean Datawarehouse,Frankfurt am Main,Vollzeit,"Native Level Speaker in German, Dutch, Greek, Spanish, or French
Are you a trailblazer?
EDW’s team is made up of a diverse mixture of colleagues from around the world. We work as a team to identify and meet the needs of our clients. We strive to build trust in the market and to do so we often go the so-called “extra mile”.
Our team is revered for its professional expertise and highly valued by our clients. While English is our official operating language, our international team enables us to be able to advise our clients in more than 16 languages.
Our team appreciates the unique perspectives, contributions, experiences, and ideas of one another. We are all treated equally, regardless of age, gender, religion, or professional experience.
At EDW all employees are involved in the decision-making process and team members are encouraged to express their opinions freely. Due to the collaborative nature of the company, we are able to operate with flat hierarchies and an open-door policy.
Great Place To Work 2020
EDW is proud to announce that it has faced the judgment of its employees in the internationally proven certification process and is certified by Great Place to Work® for its experienced employer attractiveness.
The award stands for credible, fair leadership and active employee development. Respect, trust, pride, and team spirit are an integral part of the corporate culture.
Your Tasks:
Develop and maintain close relationships with ABS issuers and management companies
Assure a high coverage of the relevant ABS market by keeping close contact with customers
Consult data users in case of any deal specific questions
Ensure availability of all relevant transaction data and documentation
Analyse loan level data stemming from RMBS, SME, Auto, Leasing, Credit Card and Consumer ABS transactions
Analyse investor report data and relevant documentation in compliance with the disclosure requirements
Design and improve existing quality control processes to ensure high quality ABS loan level data
Prepare and participate in workshops across Europe
Perform project work
Your skills, knowledge and interests:
Bachelor or Master’s degree in Finance / Economics / Banking / Statistics/ Mathematics or a proven comparable qualification
At least 2 years of relevant experience
Work experience in the European ABS market
Work experience in the European ABCP market (desirable)
Strong data and quantitative analysis skills
Self-management skills
Very good verbal and written communication skills in English (mandatory)
Any additional European language on a native level is beneficial
Good knowledge of MS-Office and CRM
Programming skills in database management applications, VBA, SQL (desirable)
We Offer You:
The opportunity to work in a data-driven market-leading company
Above market salary
Bonuses based on company results
Additional benefits include public transportation card and monthly SODEXO spending stipend
30 days of holiday as well as half-day off on Christmas Eve and New Year’s Eve
A participatory leadership style with success measured by clearly defined objectives
Annual team and individual training opportunities
Modern office with height-adjustable desks, meeting CUBE, fruit and beverage deliveries
Annual company summer and holiday parties
Flexible working hours and mobile working
Familiar and friendly working environment
Additional Information:
Duration: 24 months. Strong candidates may have the opportunity that we offer a permanent contract after this period
Eligibility: We only accept applications with the eligibility to work in Europe
Fulltime: (40h/week)
Place: Frankfurt (Germany)
Ready to Start?
To join our team, send us your complete application including your salary expectation and your earliest possible start date to careers@eurodw.eu
For any further inquiries please contact Kerstin Krause at +49 (0) 69 50986 9322",27Dec2021-11:47:16
sj_821e9ccf03769714,"PMO Data Analyst (m/f/d)
- job post",ALDI SÜD,,,"ALDI SOUTH IT ensures that everything runs smoothly, from the IT infrastructure to the software used: both at national and international level. Within the scope of transnational projects, our teams develop IT solutions for worldwide use at ALDI SOUTH. A modern application landscape needs standardised and flexible architectures to support business processes in the best possible way. At ALDI SOUTH, this means a worldwide integration of our business processes. Become part of our international team of experts and shape the future of retail at ALDI SOUTH IT.
Your Tasks
Working at the project management office of an international IT transformation project
Developing concepts and providing advice to the project management team concerning the development and enhancement of a PMO tool landscape
Developing and programming tools for project management, analysis and reporting
Assisting in the creation of monthly reports, maintenance of project plans and scope lists
Managing external partners and cooperating with international IT departments
Cross-departmental discussions with functional and technical teams
Your Profile
Background in the area of information technology, engineering or business management
Experience in using (IT) controlling and project management tools
Very good knowledge of MS Office and ideally of SharePoint, Clarity, JIRA, Power Query and VBA
Good tool and programming skills
High level of flexibility, commitment and analytical thinking
Very good German and English language skills
Our Benefits
Mobile working & flexible working hours
Great technologies
Corporate benefits
Holiday and Christmas bonus
Training & Development
Free fruit and beverages
Find out more at it-jobs.aldi-sued.de/en or apply now and become part of a team in which everyone contributes to the common success!
If you have any questions, please send us an email to: it.recruiting@aldi-sued.com

Regardless of the texts and images in our recruiting materials, we emphasize that everyone is equally welcome at ALDI SÜD.",27Dec2021-11:47:22
job_50783c5717ed98ef,"Global Finance Analyst (*)
- job post",DB Schenker,,,"At DB Schenker, you are part of a global logistics network that connects the world. A network that allows you to shape your career by encouraging you to contribute and truly make a difference. With more than 76,000 colleagues worldwide, we welcome diversity and thrive on individual backgrounds, perspectives and skills. Together as one team, we are Here to move.

We are looking for a Global Finance Analyst (*) for our team “Global Accounting” at our Head Office in Essen, Germany, on short notice.

Your tasks:

Support on the internal and external billing process of the global and regional team
Prepare and organise invoice pre-approval review meetings with our customer
Support and review the site’s invoices (operations and implementations)
Budget and forecast preparations
Budget vs. actual consumption tracking
Prepare data for customer and KPI reportings
Consolidate financial data for dashboards (Ops, RFQ, Financial KPIs)
Support regional operations head on ad-hoc tasks
Conduct training with sites on the invoicing process
Support the Global Finance Manager in overseeing the internal and external financial processes in line with customer agreements and internal policies.
Manage general administrative financial related day to day tasks

Your profile:

Bachelor and/or master’s in business administration, finance, accounting or comparableFinancial/Controlling experience
Previous work experience in Finance, accounting and/ or sales controlling
Solution oriented
Customer focus
Strong analytical and review skills to interpret financial data
Budgeting and forecasting experience desirable
Advanced MS Office skills (esp. Excel and PowerPoint) and Google suite
Knowledge of SAP R/3 FI/CO desirable
Experience by working in a matrix organisation and virtual teams
Excellent communication skills
Ability to work to strict deadlines
Ability to work with different cultures
Ability of self-reliant, conceptual and accurate working
Ability of analytical and structured thinking
Ability to work under high pressure and to set reasonable priorities
If you are interested in this challenging and prospective position, please visit our homepage. To apply, please click the „apply now“ button online and inform us of your possible starting date and salary expectations.
Chancengleichheit und selbstbestimmte Teilhabe Schwerbehinderter und Gleichgestellter sowie eine respektvolle Zusammenarbeit sind innerhalb des DB Konzerns fest verankerte Grundsätze. Deshalb werden schwerbehinderte Bewerber bei gleicher Eignung bei bevorzugt berücksichtigt.",27Dec2021-11:47:27
job_5a67da2dfb29aff6,"Data Analyst CRM - Schwerpunkt Controlling Direktmarketing (w/m/d)
- job post",Deutsche Bahn AG,,,"Wenn es darum geht, zukünftig Millionen Fahrgäste und tausende Züge auch digital auf den Weg zu bringen, braucht es die besten IT-Experten. 8.000 haben wir schon, aber längst nicht genug. Als Projektleiter, Berater, Entwickler oder IT-Architekt ist jetzt die spannendste Zeit einzusteigen und in einem starken Team wegweisende Lösungen und Großprojekte in den Bereichen Mobilität, Infrastruktur und Logistik umzusetzen.
Zum nächstmöglichen Zeitpunkt suchen wir Dich für das Geschäftsfeld DB Fernverkehr AG am Standort Frankfurt am Main.

Deine Aufgaben:

Du entwickelst das Kennzahlensystem des Bereiches, sowie die Methoden der statistischen Erfolgsmessung von CRM Maßnahmen weiter
Du entwickelst und betreust aussagekräftige Dashboards für das Management und die Marketingbereiche
Du bereitest Ergebnisse komplexer Analysen für das Management auf und präsentierst KPI-Entwicklungen vor den Stakeholdern
Du bist verantwortlich für die explorative Analyse von Daten. Darunter fällt auch das Ableiten von Entscheidungsgrundlagen für die Loyalitätsprogramme BahnBonus und BahnCard sowie das Direktmarketing
Du überwachst die Datenqualität und stellst in Zusammenarbeit mit den Fachabteilungen deren kontinuierliche Verbesserung sicher
Du erarbeitest fachlich erforderliche IT-Systemänderungen und stellst deren Umsetzung sicher
Dein Profil:

Du verfügst über ein abgeschlossenes Studium der BWL, Wirtschaftsinformatik mit entsprechendem Schwerpunkt oder einer vergleichbaren Qualifikation
Du bringst umfassende Kenntnisse in den gängigen Analyticstools (z.B. Tableau, KNIME, SQL) mit
Du bist ein Data-Storyteller
Du punktest mit Deiner Berufserfahrung als Data Analyst:in (BI), Marketing Controller:in
Du bringst fundierte Kenntnisse in den Bereichen Marketing, Controlling und Statistik mit
Ein hohes Verantwortungsbewusstsein und eine hohe Einsatzbereitschaft sind für Dich selbstverständlich
Du verfügst über eine ausgeprägte Kundenorientierung und Du arbeitest gerne im Team
Zudem punktest Du mit Deinem analytischen und strategischen Denkvermögen sowie mit Deiner Hands-on-Mentalität und Deiner strukturierten Arbeitsweise
Souveränes Auftreten und Präsentationsfähigkeiten zeichnen Dich aus
Benefits:
Du schaffst Großes und bekommst nicht weniger zurück: ein marktübliches Gehaltspaket mit i.d.R. unbefristeten Arbeitsverträgen und Beschäftigungssicherung sowie vielfältige Nebenleistungen und eine betriebliche Altersvorsorge.
Gezielte und individuelle Weiterentwicklungsmöglichkeiten auf Fach-, Projekt- oder Führungsebene geben Dir eine langfristige Perspektive.
Wir unterstützen Dich bei der Suche nach Kitaplätzen oder Ferienbetreuung für Deine Kinder. Außerdem kannst Du Auszeiten für die Pflege von Angehörigen oder Sabbaticals nehmen. Je nach Job ist eine flexible Gestaltung von Arbeitszeit/-ort möglich.
Chancengleichheit und selbstbestimmte Teilhabe Schwerbehinderter und Gleichgestellter sowie eine respektvolle Zusammenarbeit sind innerhalb des DB Konzerns fest verankerte Grundsätze. Deshalb werden schwerbehinderte Bewerber bei gleicher Eignung bei bevorzugt berücksichtigt.",27Dec2021-11:47:32
job_a36977e44fea4245,"QA Analyst - Link for Key Accounts (Remote)
- job post",Veeva Systems,,,"Veeva is a mission-driven organization that aspires to help our customers in Life Sciences and Regulated industries bring their products to market, faster. We are shaped by our values: Do the Right Thing, Customer Success, Employee Success, and Speed. Our teams develop transformative cloud software, services, consulting, and data to make our customers more efficient and effective in everything they do. Veeva is a work anywhere company. You can work at home, at a customer site, or in an office on any given day. As a Public Benefit Corporation, you will also work for a company focused on making a positive impact on its customers, employees, and communities.
The Role
The vision of our Link product family is to connect life sciences with key people to improve research and care. Link for Key Accounts is a product that helps key account managers in pharma to build relationships with stakeholders that drive customer-centric innovation and long-term sales.
As one of our QA Analysts, you are a go-to person for all questions about data structure, quality and insights regarding Link for Key Accounts. You will have in-depth knowledge of global markets in terms of key people and organizations, assure the high quality of our data, and co-define rules followed by hundreds of Web researchers. You interface with product management, Web research operations, quality assurance, quality control, software engineering, and data science.
To thrive in your role, you have a background in life sciences or healthcare, which accelerates your learning about target markets. You are highly motivated with a “can-do” attitude. You are analytical, methodical, technical, and detail-oriented. You communicate effectively with managers, analysts and software engineers. You are comfortable working remotely in an international environment.
We care about a great cultural fit. You should enjoy working at speed in multi-cultural teams. If you are excited about data, life sciences, and working for a fast-growing tech company, we are the optimal fit.
What You’ll Do
Assure data quality
Audit data flows
Develop systematic checks for data in relational and non-relational databases
Identify root causes of quality issues in automatic processes
Create custom reports e.g. to Product Management or Data Governance
Review and approve training material
Requirements
University degree related to life sciences or healthcare with an analytical or technical component
1+ year working experience with data analysis
Skilled with spreadsheets (Microsoft Excel, Google Sheets) and databases (SQL, NoSQL)
Fluent in English
Nice to Have
Experience in the life science or healthcare industries, especially around market structure and market access
Experience with data quality and process improvement
Skilled with programming (Python) and data analysis tools (e.g. Minitab, Knime)
Perks & Benefits
Opportunity to work in a diverse and international workspace
Personal development budget
A significant contribution to a pension fund
Life insurance
Fitness reimbursement
#LI-Remote
Veeva’s headquarters is located in the San Francisco Bay Area with offices in more than 15 countries around the world.
Veeva is committed to fostering a culture of inclusion and growing a diverse workforce. Diversity makes us stronger. It comes in many forms. Gender, race, ethnicity, religion, politics, sexual orientation, age, disability and life experience shape us all into unique individuals. We value people for the individuals they are and the contributions they can bring to our teams.",27Dec2021-11:47:37
